STATION_NAME ELEVATION LATITUDE LONGITUDE DATE PRCP SNWD SNOW
CENTRE AL US 184.1 34.15012 -9999 -9999 0.00
CENTRE AL US 184.1 34.15012 -9999 -9999 0.00
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231201 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231202 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231203 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231204 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231205 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231206 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231207 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231208 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231209 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231210 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231211 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231212 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231213 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231214 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231215 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231216 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231217 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231218 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231219 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231220 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231221 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231222 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231223 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231224 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231225 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231226 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231227 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231228 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231229 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231230 -9999
ANNISTON METROPOLITAN AIRPORT AL US -85.84788 20231231 -9999
ALEXANDER CITY AL US 201.2 20231201 -9999 -9999
ALEXANDER CITY AL US 201.2 20231202 -9999 -9999
ALEXANDER CITY AL US 201.2 20231203 -9999 -9999
ALEXANDER CITY AL US 201.2 20231204 -9999 -9999
ALEXANDER CITY AL US 201.2 20231205 -9999 -9999
ALEXANDER CITY AL US 201.2 20231206 -9999 -9999
ALEXANDER CITY AL US 201.2 20231207 -9999 -9999
ALEXANDER CITY AL US 201.2 20231208 -9999 -9999
ALEXANDER CITY AL US 201.2 20231209 -9999 -9999
ALEXANDER CITY AL US 201.2 20231210 -9999 -9999
ALEXANDER CITY AL US 201.2 20231211 -9999 -9999
ALEXANDER CITY AL US 201.2 20231212 -9999 -9999
ALEXANDER CITY AL US 201.2 20231213 -9999 -9999
ALEXANDER CITY AL US 201.2 20231214 -9999 -9999
ALEXANDER CITY AL US 201.2 20231215 -9999 -9999
ALEXANDER CITY AL US 201.2 20231216 -9999 -9999
ALEXANDER CITY AL US 201.2 20231217 -9999 -9999
ALEXANDER CITY AL US 201.2 20231218 -9999 -9999
ALEXANDER CITY AL US 201.2 20231219 -9999 -9999
ALEXANDER CITY AL US 201.2 20231220 -9999 -9999
ALEXANDER CITY AL US 201.2 20231221 -9999 -9999
ALEXANDER CITY AL US 201.2 20231222 -9999 -9999
ALEXANDER CITY AL US 201.2 20231223 -9999 -9999
ALEXANDER CITY AL US 201.2 20231224 -9999 -9999
ALEXANDER CITY AL US 201.2 20231225 -9999 -9999
ALEXANDER CITY AL US 201.2 20231226 -9999 -9999
ALEXANDER CITY AL US 201.2 20231227 -9999 -9999
ALEXANDER CITY AL US 201.2 20231228 -9999 -9999
ALEXANDER CITY AL US 201.2 20231229 -9999 -9999
ALEXANDER CITY AL US 201.2 20231230 -9999 -9999
ALEXANDER CITY AL US 201.2 20231231 -9999 -9999
MCCALLA 0.2 N AL US -87.013671 20231201 -9999
MCCALLA 0.2 N AL US -87.013671 20231202 -9999
MCCALLA 0.2 N AL US -87.013671 20231203 -9999
MCCALLA 0.2 N AL US -87.013671 20231206 -9999
MCCALLA 0.2 N AL US -87.013671 20231209 -9999
MCCALLA 0.2 N AL US -87.013671 20231210 -9999
MCCALLA 0.2 N AL US -87.013671 20231214 -9999
MCCALLA 0.2 N AL US -87.013671 20231215 -9999
MCCALLA 0.2 N AL US -87.013671 20231217 -9999
MCCALLA 0.2 N AL US -87.013671 20231225 -9999
MCCALLA 0.2 N AL US -87.013671 20231226 -9999
MCCALLA 0.2 N AL US -87.013671 20231230 -9999
ARGO 1.6 WNW AL US -86.536685 20231201 -9999
ARGO 1.6 WNW AL US -86.536685 20231202 -9999
ARGO 1.6 WNW AL US -86.536685 20231203 -9999
ARGO 1.6 WNW AL US -86.536685 20231204 -9999
ARGO 1.6 WNW AL US -86.536685 20231205 -9999
ARGO 1.6 WNW AL US -86.536685 20231206 -9999
ARGO 1.6 WNW AL US -86.536685 20231207 -9999
ARGO 1.6 WNW AL US -86.536685 20231208 -9999
ARGO 1.6 WNW AL US -86.536685 20231209 -9999
ARGO 1.6 WNW AL US -86.536685 20231210 -9999
ARGO 1.6 WNW AL US -86.536685 20231211 -9999
ARGO 1.6 WNW AL US -86.536685 20231212 -9999
ARGO 1.6 WNW AL US -86.536685 20231213 -9999
ARGO 1.6 WNW AL US -86.536685 20231214 -9999
ARGO 1.6 WNW AL US -86.536685 20231215 -9999
ARGO 1.6 WNW AL US -86.536685 20231216 -9999
ARGO 1.6 WNW AL US -86.536685 20231217 -9999
ARGO 1.6 WNW AL US -86.536685 20231218 -9999
ARGO 1.6 WNW AL US -86.536685 20231219 -9999
ARGO 1.6 WNW AL US -86.536685 20231220 -9999
ARGO 1.6 WNW AL US -86.536685 20231221 -9999
ARGO 1.6 WNW AL US -86.536685 20231222 -9999
ARGO 1.6 WNW AL US -86.536685 20231223 -9999
ARGO 1.6 WNW AL US -86.536685 20231224 -9999
ARGO 1.6 WNW AL US -86.536685 20231225 -9999
ARGO 1.6 WNW AL US -86.536685 20231226 -9999
ARGO 1.6 WNW AL US -86.536685 20231227 -9999
ARGO 1.6 WNW AL US -86.536685 20231228 -9999
ARGO 1.6 WNW AL US -86.536685 20231229 -9999
ARGO 1.6 WNW AL US -86.536685 20231230 -9999
ARGO 1.6 WNW AL US -86.536685 20231231 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231201 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231202 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231203 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231204 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231205 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231206 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231207 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231208 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231209 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231210 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231211 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231212 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231213 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231214 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231215 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231216 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231217 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231218 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231219 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231221 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231222 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231223 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231224 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231225 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231226 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231227 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231228 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231229 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231230 -9999
HUNTSVILLE 4.1 ENE AL US -86.5668 20231231 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231201 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231202 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231203 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231204 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231205 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231206 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231207 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231208 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231209 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231210 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231211 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231212 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231213 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231214 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231215 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231216 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231217 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231218 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231219 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231220 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231221 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231222 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231223 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231224 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231225 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231226 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231227 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231228 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231229 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231230 -9999
HUNTSVILLE 7.7 NW AL US -86.704814 20231231 -9999
RYLAND 0.3 ENE AL US -86.4763 20231201 -9999
RYLAND 0.3 ENE AL US -86.4763 20231202 -9999
RYLAND 0.3 ENE AL US -86.4763 20231203 -9999
RYLAND 0.3 ENE AL US -86.4763 20231209 -9999
RYLAND 0.3 ENE AL US -86.4763 20231210 -9999
RYLAND 0.3 ENE AL US -86.4763 20231217 -9999
RYLAND 0.3 ENE AL US -86.4763 20231226 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231201 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231202 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231203 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231204 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231205 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231206 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231207 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231208 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231209 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231210 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231211 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231212 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231213 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231214 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231215 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231216 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231217 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231218 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231219 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231220 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231221 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231222 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231223 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231224 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231225 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231226 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231227 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231228 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231229 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231230 -9999 -9999
BIRMINGHAM AIRPORT AL US 187.7 20231231 -9999 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231201 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231202 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231203 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231204 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231205 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231206 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231207 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231208 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231209 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231210 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231211 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231212 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231213 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231214 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231215 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231216 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231217 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231218 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231219 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231220 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231221 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231222 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231223 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231224 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231225 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231226 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231227 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231228 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231229 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231230 -9999
FAIRHOPE 3.7 NNW AL US -87.90053 20231231 -9999
WILMER 7.9 SE AL US -88.274 20231201 -9999
WILMER 7.9 SE AL US -88.274 20231202 -9999
WILMER 7.9 SE AL US -88.274 20231203 -9999
WILMER 7.9 SE AL US -88.274 20231204 -9999
WILMER 7.9 SE AL US -88.274 20231205 -9999
WILMER 7.9 SE AL US -88.274 20231206 -9999
WILMER 7.9 SE AL US -88.274 20231207 -9999
WILMER 7.9 SE AL US -88.274 20231208 -9999
WILMER 7.9 SE AL US -88.274 20231209 -9999
WILMER 7.9 SE AL US -88.274 20231210 -9999
WILMER 7.9 SE AL US -88.274 20231211 -9999
WILMER 7.9 SE AL US -88.274 20231212 -9999
WILMER 7.9 SE AL US -88.274 20231213 -9999
WILMER 7.9 SE AL US -88.274 20231214 -9999
WILMER 7.9 SE AL US -88.274 20231215 -9999
WILMER 7.9 SE AL US -88.274 20231216 -9999
WILMER 7.9 SE AL US -88.274 20231217 -9999
WILMER 7.9 SE AL US -88.274 20231218 -9999
WILMER 7.9 SE AL US -88.274 20231219 -9999
WILMER 7.9 SE AL US -88.274 20231220 -9999
WILMER 7.9 SE AL US -88.274 20231221 -9999
WILMER 7.9 SE AL US -88.274 20231222 -9999
WILMER 7.9 SE AL US -88.274 20231223 -9999
WILMER 7.9 SE AL US -88.274 20231224 -9999
WILMER 7.9 SE AL US -88.274 20231225 -9999
WILMER 7.9 SE AL US -88.274 20231226 -9999
WILMER 7.9 SE AL US -88.274 20231227 -9999
WILMER 7.9 SE AL US -88.274 20231228 -9999
WILMER 7.9 SE AL US -88.274 20231229 -9999
WILMER 7.9 SE AL US -88.274 20231230 -9999
WILMER 7.9 SE AL US -88.274 20231231 -9999
BILLINGSLEY AL US 134.1 32.6624 -9999 -9999 0.15
BILLINGSLEY AL US 134.1 32.6624 -9999 -9999 0.08
BILLINGSLEY AL US 134.1 32.6624 -9999 -9999 0.00
BILLINGSLEY AL US 134.1 32.6624 -9999 -9999 0.00
BILLINGSLEY AL US 134.1 32.6624 -9999 -9999 0.00
BILLINGSLEY AL US 134.1 32.6624 -9999 -9999 0.00
BILLINGSLEY AL US 134.1 32.6624 -9999 -9999 0.00
BILLINGSLEY AL US 134.1 32.6624 -9999 -9999 0.01
BILLINGSLEY AL US 134.1 32.6624 -9999 -9999 0.00
BILLINGSLEY AL US 134.1 32.6624 -9999 -9999 1.59
BILLINGSLEY AL US 134.1 32.6624 -9999 -9999 0.00
BILLINGSLEY AL US 134.1 32.6624 -9999 -9999 0.00
BILLINGSLEY AL US 134.1 32.6624 -9999 -9999 0.00
BILLINGSLEY AL US 134.1 32.6624 -9999 -9999 0.00
KILLEN 4.1 NNE AL US -87.494975 20231201 -9999
KILLEN 4.1 NNE AL US -87.494975 20231202 -9999
KILLEN 4.1 NNE AL US -87.494975 20231203 -9999
KILLEN 4.1 NNE AL US -87.494975 20231205 -9999
KILLEN 4.1 NNE AL US -87.494975 20231209 -9999
KILLEN 4.1 NNE AL US -87.494975 20231210 -9999
KILLEN 4.1 NNE AL US -87.494975 20231221 -9999
KILLEN 4.1 NNE AL US -87.494975 20231222 -9999
KILLEN 4.1 NNE AL US -87.494975 20231225 -9999
KILLEN 4.1 NNE AL US -87.494975 20231226 -9999
KILLEN 4.1 NNE AL US -87.494975 20231227 -9999
KILLEN 4.1 NNE AL US -87.494975 20231228 -9999
KILLEN 4.1 NNE AL US -87.494975 20231230 -9999
KILLEN 4.1 NNE AL US -87.494975 20231231 -9999
DECATUR 5.0 SE AL US -86.92917 20231201 -9999
DECATUR 5.0 SE AL US -86.92917 20231202 -9999
DECATUR 5.0 SE AL US -86.92917 20231203 -9999
DECATUR 5.0 SE AL US -86.92917 20231204 -9999
DECATUR 5.0 SE AL US -86.92917 20231205 -9999
DECATUR 5.0 SE AL US -86.92917 20231206 -9999
DECATUR 5.0 SE AL US -86.92917 20231207 -9999
DECATUR 5.0 SE AL US -86.92917 20231208 -9999
DECATUR 5.0 SE AL US -86.92917 20231209 -9999
DECATUR 5.0 SE AL US -86.92917 20231210 -9999
DECATUR 5.0 SE AL US -86.92917 20231211 -9999
DECATUR 5.0 SE AL US -86.92917 20231212 -9999
DECATUR 5.0 SE AL US -86.92917 20231213 -9999
DECATUR 5.0 SE AL US -86.92917 20231214 -9999
DECATUR 5.0 SE AL US -86.92917 20231215 -9999
DECATUR 5.0 SE AL US -86.92917 20231216 -9999
DECATUR 5.0 SE AL US -86.92917 20231217 -9999
DECATUR 5.0 SE AL US -86.92917 20231218 -9999
DECATUR 5.0 SE AL US -86.92917 20231219 -9999
DECATUR 5.0 SE AL US -86.92917 20231220 -9999
DECATUR 5.0 SE AL US -86.92917 20231221 -9999
DECATUR 5.0 SE AL US -86.92917 20231222 -9999
DECATUR 5.0 SE AL US -86.92917 20231223 -9999
DECATUR 5.0 SE AL US -86.92917 20231224 -9999
DECATUR 5.0 SE AL US -86.92917 20231225 -9999
DECATUR 5.0 SE AL US -86.92917 20231226 -9999
DECATUR 5.0 SE AL US -86.92917 20231227 -9999
DECATUR 5.0 SE AL US -86.92917 20231228 -9999
DECATUR 5.0 SE AL US -86.92917 20231229 -9999
DECATUR 5.0 SE AL US -86.92917 20231230 -9999
DECATUR 5.0 SE AL US -86.92917 20231231 -9999
DECATUR 4 SE AL US -86.93389 20231201 -9999
DECATUR 4 SE AL US -86.93389 20231202 -9999
DECATUR 4 SE AL US -86.93389 20231203 -9999
DECATUR 4 SE AL US -86.93389 20231204 -9999
DECATUR 4 SE AL US -86.93389 20231205 -9999
DECATUR 4 SE AL US -86.93389 20231206 -9999
DECATUR 4 SE AL US -86.93389 20231207 -9999
DECATUR 4 SE AL US -86.93389 20231208 -9999
DECATUR 4 SE AL US -86.93389 20231209 -9999
DECATUR 4 SE AL US -86.93389 20231210 -9999
DECATUR 4 SE AL US -86.93389 20231211 -9999
DECATUR 4 SE AL US -86.93389 20231212 -9999
DECATUR 4 SE AL US -86.93389 20231213 -9999
DECATUR 4 SE AL US -86.93389 20231214 -9999
DECATUR 4 SE AL US -86.93389 20231215 -9999
DECATUR 4 SE AL US -86.93389 20231216 -9999
DECATUR 4 SE AL US -86.93389 20231217 -9999
DECATUR 4 SE AL US -86.93389 20231218 -9999
DECATUR 4 SE AL US -86.93389 20231219 -9999
DECATUR 4 SE AL US -86.93389 20231220 -9999
DECATUR 4 SE AL US -86.93389 20231221 -9999
DECATUR 4 SE AL US -86.93389 20231222 -9999
DECATUR 4 SE AL US -86.93389 20231224 -9999
DECATUR 4 SE AL US -86.93389 20231226 -9999
DECATUR 4 SE AL US -86.93389 20231227 -9999
DECATUR 4 SE AL US -86.93389 20231228 -9999
DECATUR 4 SE AL US -86.93389 20231229 -9999
DECATUR 4 SE AL US -86.93389 20231230 -9999
DECATUR 4 SE AL US -86.93389 20231231 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231201 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231202 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231203 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231204 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231205 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231206 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231207 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231208 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231209 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231210 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231211 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231212 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231213 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231214 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231215 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231216 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231217 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231218 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231219 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231220 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231221 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231222 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231223 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231224 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231225 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231226 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231227 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231228 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231229 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231230 -9999
TROY MUNICIPAL AIRPORT AL US -86.01025 20231231 -9999
HANCEVILLE AL US 179.8 34.06081 -9999 -9999 0.17
HANCEVILLE AL US 179.8 34.06081 -9999 -9999 0.02
HANCEVILLE AL US 179.8 34.06081 -9999 -9999 0.00
HANCEVILLE AL US 179.8 34.06081 -9999 -9999 0.00
LAFAYETTE 2 W AL US -85.4336 20231226 -9999
LAFAYETTE 2 W AL US -85.4336 20231227 -9999
LAFAYETTE 2 W AL US -85.4336 20231228 -9999
LAFAYETTE 2 W AL US -85.4336 20231229 -9999
LAFAYETTE 2 W AL US -85.4336 20231230 -9999
LAFAYETTE 2 W AL US -85.4336 20231231 -9999
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.19
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.01
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.06
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.13
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.43
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.16
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.31
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.04
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.37
HEFLIN AL US 307.8 33.64347 -9999 -9999 1.13
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.01
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
HEFLIN AL US 307.8 33.64347 -9999 -9999 0.00
TROY 2 W AL US -86.0004 20231201 -9999
TROY 2 W AL US -86.0004 20231202 -9999
TROY 2 W AL US -86.0004 20231203 -9999
TROY 2 W AL US -86.0004 20231204 -9999
TROY 2 W AL US -86.0004 20231205 -9999
TROY 2 W AL US -86.0004 20231206 -9999
TROY 2 W AL US -86.0004 20231207 -9999
TROY 2 W AL US -86.0004 20231208 -9999
TROY 2 W AL US -86.0004 20231209 -9999
TROY 2 W AL US -86.0004 20231210 -9999
TROY 2 W AL US -86.0004 20231211 -9999
TROY 2 W AL US -86.0004 20231212 -9999
TROY 2 W AL US -86.0004 20231213 -9999
TROY 2 W AL US -86.0004 20231214 -9999
TROY 2 W AL US -86.0004 20231215 -9999
TROY 2 W AL US -86.0004 20231216 -9999
TROY 2 W AL US -86.0004 20231217 -9999
TROY 2 W AL US -86.0004 20231218 -9999
TROY 2 W AL US -86.0004 20231219 -9999
